7.578244,4.556332,2.1057158,5.1461077,7.508441,4.423301,6.652669,3.0310774,6.8900833,4.1444597,3.0573304,5.5644383,7.834625,6.421684,6.1262884,2.524458,5.323442,5.2118735,5.977232,2.240648,6.2748733,7.743953,3.6296935,6.4108095,3.977115,7.1864915,3.207773,7.402312,7.2527766,7.1856494,7.435252,4.3161683,6.730331,4.8201036,6.435305,7.4945207,3.6664453,2.057362,3.1276371,6.395031,3.6694784,4.4090023,2.694761,7.4155293,3.7183664,7.2877192,3.6080966,7.711405,2.3378677,5.9667687,2.958988,6.2832,6.416118,3.7937047,6.4775376,3.1245756,6.554232,4.2156177,2.0771692,5.2382097
4.2050323,7.1353316,4.2844467,2.6465566,5.6369534,2.5062466,5.445773,7.344297,3.427867,7.829243,5.4249,7.6769075,3.4126225,4.5140276,2.5784583,6.005777,3.0183923,7.398521,2.8161383,4.161312,3.6078682,3.9266717,6.7851944,2.6305714,7.1417675,4.866375,5.619216,5.125115,4.3023996,3.1435804,3.4575057,6.7300353,3.2426388,7.357804,2.3676388,5.184323,7.1889586,3.5362208,5.4051976,2.2700717,5.512878,7.0194683,4.464536,3.2709203,6.2486053,3.3298974,5.48192,4.2494297,4.3077207,2.6868224,5.437502,2.577711,3.316869,6.279298,4.0225534,6.8978524,3.449495,7.1967363,5.2598176,2.097288
6.269787,3.302253,6.199968,6.6690755,3.3809578,6.4795914,2.6327024,4.102724,5.4161744,5.5117397,7.8049364,3.721944,5.788256,7.861238,4.9380693,3.0129511,5.6742077,3.4355483,5.208356,6.152095,6.2807927,6.534137,3.7441766,3.9492717,5.0190096,2.8826416,6.8078938,2.1769762,7.199053,5.3968983,5.2439184,2.542585,5.2077465,3.9513218,4.141265,2.9275122,4.0173483,5.762555,5.7791886,3.22727,7.155513,2.4139452,5.735152,6.238447,4.399324,7.108868,6.039143,7.119836,5.8009796,4.9466257,7.6299133,4.8711157,5.775703,2.4309423,7.4819307,4.1333785,6.750242,5.0668883,2.1382911,4.2093344
2.7632616,5.6565146,2.4941316,3.6590562,6.666939,3.9149735,5.6860614,6.1724095,2.012361,7.8990955,4.0602174,6.038539,4.7993402,4.929192,6.7235975,5.097057,7.3240066,4.7713065,6.984074,2.3899186,2.0865076,3.7254343,6.1334925,6.3825345,2.178071,6.395065,3.2847486,4.1084485,3.844975,2.1094272,7.3344226,4.9754004,7.0592833,6.6392865,5.9283495,6.2440944,5.732059,2.313457,7.8289804,5.164714,3.590117,3.820793,7.4369345,2.5536869,6.620571,3.5620794,2.2826042,2.8016424,7.6040936,6.987476,3.748974,7.734254,7.519872,4.1856217,5.7399497,6.8141546,3.8842225,2.4693816,5.2026334,6.433351
4.8350143,7.8044767,4.5053377,7.0163946,4.235728,6.283718,2.802732,7.7067304,4.8927746,3.644699,5.9390593,7.714033,7.4545436,7.7188215,2.1138735,6.9869113,2.7671723,6.8193235,2.1381426,3.4995222,4.180482,2.1738498,7.180119,3.816734,4.9904456,3.689025,5.6884103,5.9961987,5.6640244,4.836391,3.42878,7.734706,3.2754266,2.746049,2.4620378,2.7083597,2.172132,5.9169583,4.081578,7.010741,5.4635186,6.200681,3.835397,4.347481,2.3215747,5.2335935,4.1048098,4.720526,3.0636466,3.064702,5.2484055,6.023531,3.259854,6.674139,3.0575788,7.874403,6.0445256,5.3376904,3.5266914,7.590429
2.8443184,5.442368,7.300011,4.962888,2.24103,7.5099072,4.154431,3.9996643,2.8504436,5.801642,2.07522,4.0642457,3.3212938,3.9867165,3.7462165,3.101992,4.1619744,2.8796918,4.5742993,5.6120124,5.8449335,5.2930803,3.1447346,7.7305365,7.4228516,5.9699593,2.148729,7.397294,7.5164537,7.082723,3.450736,4.1355534,5.26676,4.68979,3.6785748,5.171095,2.290564,3.588558,2.4525445,3.4716616,7.6424055,5.9808846,6.865346,5.4188495,3.8715372,7.448367,6.0230165,5.9329214,4.918891,5.2132044,7.8993063,2.9022238,4.6690526,5.935462,2.6062207,5.164428,2.9420161,6.383529,6.9355726,3.9670045
5.653394,2.1037493,3.1043172,7.1482635,4.5544353,3.6441748,5.716156,6.099559,5.7028093,7.7649064,4.287375,7.0623136,4.8613157,6.0354056,5.484467,5.3662133,5.357002,4.8202233,7.4538326,7.2849164,7.54703,7.846787,4.1302567,4.9235525,3.6662557,7.1709146,4.08387,3.3080785,3.1203785,3.280141,5.390635,5.921724,7.1154213,5.769663,5.8707743,3.5540872,4.82958,5.2247996,5.6717744,4.854195,2.5669332,2.6734614,2.6634188,6.928474,6.0916595,4.2029614,7.817218,7.4640684,5.871008,2.016352,5.137183,5.4093356,6.825337,2.723354,4.8300695,2.4427705,5.828599,2.280479,3.4227893,5.971322
6.745752,3.3271508,5.228455,3.659462,6.9281836,5.470188,6.6751766,2.4220803,7.5517454,3.371565,7.077801,5.0269947,6.6185093,7.4858665,7.096184,7.0618052,6.507173,5.858506,5.1619663,3.231178,3.0392978,4.69036,5.828411,2.2175984,6.632177,2.8349519,5.2639937,5.2974324,4.585687,5.3772793,7.347878,2.125637,2.2062235,7.898986,7.8947897,6.0536017,6.4963408,6.929617,6.852475,2.3546152,5.328232,3.78221,5.569973,3.5121908,7.8883305,6.183314,3.0566578,3.6866076,2.3139381,6.608195,3.0865982,7.7247677,3.9124656,7.3714056,5.8245697,5.7902436,2.526288,3.9559598,5.763814,2.241099
2.6500957,4.8436418,5.812976,7.4978147,4.9249544,7.784383,7.948081,3.4170177,3.3623693,5.263798,3.831305,2.4731362,7.645354,2.8983567,2.6376512,2.894964,2.2080715,7.778269,2.3658476,5.2446384,4.2766767,2.2240655,7.7280354,6.0144305,4.615075,4.394307,6.6906304,6.724297,5.8906097,2.244096,4.7548747,2.8119211,4.2400126,3.6242359,4.4188585,7.7705283,2.8492856,2.4841552,2.883375,6.9439597,3.7449293,6.233831,4.4591722,7.5717525,4.157464,7.7498465,4.7525434,2.997691,7.8649364,3.7934403,5.9415245,4.822629,7.902412,4.4837513,7.6051793,2.6270943,4.775519,6.685439,5.66313,2.7693713
4.633668,6.7077165,6.9751325,3.1362383,7.8315,3.3695714,4.0118227,5.0713396,5.220829,6.6704783,5.5742283,6.165456,4.5442476,3.2775192,4.5166264,4.1304135,4.96148,2.8764806,5.376832,7.715801,5.6276717,4.9555907,4.212667,2.1186473,6.9274335,5.8548803,3.0623782,2.4849968,7.40619,5.042878,2.4381485,4.5915604,5.8590198,5.8196282,7.9418206,3.9566724,4.7833548,4.4535384,4.283805,4.6574645,6.268066,6.244204,6.8912454,5.958222,4.525549,3.0753186,6.256237,4.463792,4.490327,2.8714454,7.109191,3.1620204,5.095612,2.4411016,6.2909975,4.55784,6.9702234,3.502538,7.9350743,4.6723814
6.077184,2.8129053,2.580314,3.8584933,5.1473947,4.984917,6.2114763,6.602849,6.6946864,7.9346423,7.192988,2.5787075,7.539343,5.220152,5.791355,5.999252,7.5765696,4.000385,2.9446793,5.23055,2.3626418,6.03993,7.3067327,4.309112,6.7453523,2.032235,6.7294106,4.1445765,2.0591166,6.71177,4.814319,5.4457707,6.787288,3.621233,3.5066762,6.228317,6.9283357,5.1246347,6.253135,7.465411,7.173541,2.6199374,2.5289102,2.6416013,6.9226127,5.2679687,4.616447,7.0644956,4.723919,6.093365,4.4925365,6.378789,5.7246614,3.393282,3.0193565,7.2554755,4.928894,2.3306675,5.9427047,2.9683077
2.4875898,7.0611634,4.287215,5.030433,7.5066533,6.18514,2.4122062,7.687606,2.6875687,2.4848804,3.4763694,2.7289526,3.9435768,3.044321,7.6012044,7.7144766,3.1532595,5.89794,5.3993454,7.179479,5.6199336,7.515386,3.617806,2.4482281,2.691785,2.884209,4.050227,3.3452632,2.752042,2.4520395,6.904399,7.9445114,3.0024674,5.9402385,4.612323,3.195764,2.1796756,6.978197,2.149021,4.695924,2.0969095,4.444214,4.7960944,2.9500139,5.4642606,2.8599534,6.9805975,4.5395293,6.05294,2.751253,2.0191522,6.550352,2.9246178,5.4180794,4.4066477,7.3066463,2.189175,5.02763,3.2887273,5.9267826
2.9813933,3.824229,6.239687,6.332564,3.7036915,7.2974434,3.3659024,3.1298056,4.334029,3.8105814,4.0830784,4.5285916,4.00969,5.393738,3.529554,3.5560696,4.0625877,2.7626631,6.69027,2.042022,3.7229128,2.3621256,3.5696712,4.1219654,3.653259,4.4780006,6.4910326,5.099247,4.109725,3.3257635,3.1289554,4.7600145,6.564362,7.769298,5.3014874,7.6385074,3.7330027,3.237367,4.3173127,7.5659556,3.931788,7.2287793,4.285859,4.4221544,2.362346,5.9052653,4.1223845,6.9473143,2.680166,5.7105875,4.208891,2.0294793,6.6795692,5.9987936,3.695874,2.9244332,4.4862843,6.6962337,7.680615,5.2656136
4.568633,6.633356,7.531357,3.819825,7.912974,3.401339,4.9074235,5.1099453,5.473581,5.975626,5.8662205,5.158466,5.861135,5.330433,5.068867,5.260302,4.8830576,5.638392,2.3214097,2.8677645,6.513551,4.8599024,4.5158916,4.968506,4.815063,5.4082,3.6519709,6.5796027,4.408009,4.708509,3.7216,7.054329,3.641982,7.4666076,5.6952686,4.5374985,4.838257,6.19368,5.0004535,6.9459033,3.6415865,7.504711,6.1106057,5.614385,4.380034,7.1103024,7.6238623,5.743038,5.7711787,3.4988425,7.4428725,3.4095638,2.092398,6.0199833,5.994263,4.377788,7.742441,3.9367476,3.1894948,6.5104976
5.8656864,3.833814,2.5250723,5.7638974,4.664748,6.534927,4.3290815,6.6255603,7.2308216,3.3735604,6.86341,2.677329,5.829389,6.2719116,6.290702,6.0610437,5.7106543,5.169197,2.889467,4.1368246,2.8932478,6.924405,6.2285557,5.3176427,6.327895,6.9325733,7.378219,2.1296387,5.7818274,5.6266475,4.587846,5.1471076,6.2572813,3.8701313,6.8902583,6.704676,6.3707557,4.8266773,7.6302357,3.468835,2.7715185,3.4625058,2.5233436,5.6613493,2.6162174,3.352373,7.3566027,7.8047004,7.509354,5.5120506,5.0164537,3.5253046,7.5244546,7.795642,5.898957,3.638999,6.001234,2.0200446,3.9989772,7.2516813
6.464888,6.926101,3.3340058,5.1914167,7.389063,3.154324,6.584189,2.7196198,2.4496627,5.7943244,2.7730997,5.082965,2.2337542,6.535724,7.1607475,7.0903044,6.9982176,6.2460904,5.220752,3.0524538,6.9816637,2.3563802,3.3311956,6.0798554,3.0633392,5.7946434,3.2939098,3.987205,7.8186173,4.668949,6.3656254,6.199334,7.9190955,5.8683352,7.4074545,5.318615,2.0689728,5.949917,5.8934045,4.824493,4.6155796,3.9419787,6.769519,5.5298934,5.4722066,3.2224116,2.2829142,4.211348,7.1215653,4.793364,2.3489714,4.407778,2.9383454,7.1909146,5.4842033,6.27725,2.7882705,4.5721025,5.283551,2.7582479
3.151317,4.562327,3.146007,6.032588,7.141475,2.5670774,4.8242426,2.360556,3.9670157,3.13922,4.3421726,4.7330494,5.8965225,6.4830947,7.741233,2.0930097,4.601252,6.2470574,2.1667335,3.8544278,3.0851336,2.9165335,6.0068398,3.8608015,6.967951,2.2131994,5.9664984,4.425809,4.1270456,6.249111,5.158964,6.858466,7.072493,7.7769175,7.006767,2.141706,5.681409,5.944453,6.156308,2.1941278,5.079488,3.1885307,4.5458717,7.2775154,4.7193465,4.8746305,3.1969469,7.461814,3.2073095,6.317779,5.2314134,3.8270695,2.6146595,2.011175,6.3940988,3.7566047,6.79567,7.213826,4.5799727,7.118713
6.215059,7.7803836,4.734181,6.9984207,3.0054355,3.6651182,6.966973,3.6625896,6.0085974,3.9123702,5.5807457,5.050456,6.34288,2.1349163,7.180196,3.0588846,6.3331394,2.0220847,5.1222644,3.7155516,2.3864284,3.343064,4.1332984,5.552706,4.5790515,7.1117744,4.477588,5.4233747,5.1454644,3.70962,6.262189,7.0446115,2.1254222,2.6648946,5.5803275,5.622763,6.6323705,7.1107116,7.248578,5.804586,3.1810322,5.550614,3.9378603,6.3186035,5.4874387,6.65694,3.4857697,6.28262,2.348077,6.4841113,2.999961,5.2708564,3.0330024,7.0466537,6.2765827,5.1865993,3.1844828,3.9500415,6.54406,3.331301
5.7984867,3.308125,3.8328402,6.2620807,7.265894,3.7284293,5.9878664,3.569313,7.7182145,3.8038278,5.5761557,5.4299,6.9239974,6.0312085,2.0721328,3.5441115,4.599786,5.9573603,3.261811,3.5564818,3.7230117,2.8516762,5.6404653,5.570642,7.3326273,7.8397117,7.013664,5.112913,4.656643,6.08275,5.7992463,7.437452,2.7438567,6.67157,7.1385493,6.6747994,7.617927,6.0034804,2.5110064,3.0805376,4.2914076,3.455071,5.4815273,2.6079564,5.699662,4.1858835,2.936905,2.0485964,2.7538378,5.3129973,7.1564436,4.0422316,2.5564077,7.752701,6.29429,3.8789513,6.449962,2.390561,5.8476777,2.8505006
2.7970529,6.8597317,4.2015862,6.672421,3.3592653,6.631771,3.126155,6.9597454,3.7197716,5.213867,3.3547997,5.8874507,3.1886141,6.3301744,2.8315694,4.2201433,5.8613906,3.0468059,4.6827416,4.2179036,2.9209585,2.4677231,4.4356647,5.5253115,5.521426,2.5358682,4.7512655,4.779746,5.5218124,4.216602,6.4303346,7.2494116,2.1975722,2.3563788,6.498262,6.5672913,2.0976768,7.43717,5.0354004,5.0682416,4.9163685,3.5753522,5.8327384,5.2020335,5.9625816,4.154263,4.0041556,7.2566442,4.209917,2.1266978,3.370204,5.6259737,2.5839152,7.3317523,5.9314837,4.968988,2.9559226,4.74477,2.670927,5.96665
6.016851,2.83126,4.6858087,6.2474127,7.2108955,2.567646,5.16276,2.813,2.8442078,3.6942213,4.830983,4.397091,4.8664575,5.7580256,3.3128645,4.3509593,4.2733736,5.162193,3.9334178,3.1910357,3.3445432,3.148251,5.525949,5.7373405,7.9374385,2.3591478,5.702484,5.260837,3.9328747,6.048652,6.983768,2.837313,2.1614323,7.742711,7.2287364,2.4285789,7.0794554,5.5540943,6.4066973,5.5943313,3.2829711,4.7907352,2.8168442,4.4093766,5.529806,4.808768,3.9914446,3.1983933,4.1374803,5.5661206,3.1629293,2.603164,2.6431713,7.586275,6.1208487,4.571635,2.4357202,6.0439687,7.342587,4.0080075
5.3916197,2.4890733,5.321322,6.7485404,3.025264,3.235379,7.029922,3.839283,7.196695,3.8534324,3.813926,4.7500253,4.954281,3.509821,4.550784,3.7877543,4.940586,2.8186305,4.537911,3.1146872,3.5492747,2.149111,5.065024,5.4147754,3.0731485,3.3911073,5.6596913,5.245033,4.7709503,2.3797987,4.7955294,7.3828626,2.6627874,2.7297425,2.2829156,5.3688707,2.7174287,6.791122,5.9811964,7.511044,5.675386,3.075783,4.9421816,6.031295,5.2405,4.8710856,4.7617197,6.4818745,4.281466,2.6040955,3.5577283,5.8167624,2.4561026,6.4437904,5.9550424,4.420863,3.959387,3.179668,6.3093915,2.457629
4.6524396,2.2763617,5.2992187,2.4365568,6.0451612,2.8420696,5.0518875,7.5191526,3.1037912,3.625637,4.3816547,4.6032405,5.6334486,5.880329,3.2113976,5.052523,2.9066234,4.4946146,3.0120378,2.7834463,3.8643508,7.122861,5.6464863,6.94683,3.4050422,7.76639,6.214668,6.0916905,3.0033245,2.8482962,7.7057443,4.156882,3.2401109,7.874197,4.0828023,3.5041037,6.50138,6.022706,2.1176772,6.336291,2.891938,7.21825,4.3377995,3.311371,5.033665,6.062668,4.0065794,3.1202497,4.1338434,6.701071,3.4151127,6.945459,3.471271,7.6550956,5.3510375,7.667875,4.19691,6.5080957,2.645041,6.126353
6.5978518,4.429154,2.2779446,6.5289392,3.4116192,3.7456055,6.7387877,4.383436,6.8372645,2.045636,3.7330704,5.465588,7.353567,3.022298,7.15933,2.768835,2.1602407,2.092199,2.4212263,2.8969324,4.3120284,6.787522,7.120075,2.414112,4.9286776,3.542024,5.945288,2.2506793,4.374783,2.8847106,3.939486,4.713025,2.7978191,4.027965,4.3763075,5.0394917,3.5726302,7.7513356,3.7823246,2.2796242,3.6377838,6.3813386,4.056685,6.238591,3.1064715,4.0656595,2.417677,6.6104274,2.8432949,7.683713,5.2028465,6.052843,3.3769007,5.0998945,7.8889303,5.6195364,3.3462324,5.113602,7.911474,3.967062
5.0863175,7.620565,5.025929,2.6922824,6.162637,4.8591037,2.4779313,5.6209025,2.5704112,6.1598816,3.150148,6.352169,6.6776137,6.81645,2.0154684,6.947447,7.8510013,2.4131072,7.753983,2.367474,5.333388,7.180207,6.902134,7.3999877,5.3131638,5.8255095,2.2178905,2.1607363,2.5338118,2.9128668,3.5238833,4.30803,4.2807574,6.116038,4.3301272,4.152897,7.2906847,4.8955536,2.9916518,4.386531,2.7773504,6.736422,4.9747014,3.3235958,2.3801749,2.8029144,2.342937,2.7905166,6.3421574,6.898235,5.737426,5.088336,3.7162313,2.5044541,2.9763453,7.217713,6.445803,4.6671686,2.088864,2.550463
7.1438947,5.216215,2.6277566,7.600145,4.6779675,3.1691167,6.6653695,4.552085,6.105306,7.207487,7.1225505,4.9213343,7.211295,7.6613164,6.041898,6.6205773,7.8345957,6.706823,2.0295796,2.495245,4.3376746,6.476624,7.384044,7.758978,5.221818,4.6399784,3.1328554,2.315948,4.2885737,3.8100114,3.9662745,3.829566,3.787902,6.0856094,4.8179326,7.779285,3.4248924,3.6145747,3.203237,4.2871127,3.3002465,6.494883,4.645752,7.9416394,3.9013932,2.6207082,7.766149,6.5030084,6.9008484,5.552987,5.2170663,4.494274,3.5478969,3.7010643,2.0245116,7.2135105,4.428674,5.9295855,3.907556,3.0979583
5.1883926,7.276019,4.437551,2.715108,6.2489905,4.3494954,7.589478,4.0088363,5.6309776,6.3513002,3.4865437,7.097537,5.545028,4.8165474,6.0575433,5.001174,5.780885,4.2135124,2.1915379,6.369321,7.416227,6.183373,7.528055,6.0800514,5.5452743,3.9506307,2.41172,2.4648738,7.6673994,3.4314647,2.562483,4.0628886,6.879413,4.6967897,6.0965276,3.2673671,6.765512,3.9992573,5.7031255,3.4445891,2.6562154,7.195419,3.1659985,3.4185314,2.0715384,4.144109,7.774702,5.788291,4.9295316,5.225871,4.827551,4.236827,3.4690456,2.017524,3.011161,6.3703394,7.113907,5.166917,3.3268678,7.781576
7.1086173,5.2136273,2.6038344,7.310264,4.4263678,3.1549716,6.5779815,4.183839,5.6645865,6.778446,7.1646576,3.7611504,3.0592248,3.8166964,4.52633,4.384071,3.5338557,3.6516073,7.620305,2.3314254,5.5690627,6.2610188,5.591853,7.8269777,4.6605716,2.1211853,2.4586284,2.0820277,4.8342905,3.719084,6.0914454,2.818253,7.666871,5.237845,7.177829,6.4851794,6.724462,4.557618,2.7222207,5.28917,7.843942,2.3554661,2.0438626,2.4270601,4.868928,3.3220026,5.634897,4.163652,5.2247033,3.4135792,4.194612,7.915125,4.0179667,5.8247023,3.2845905,2.2856388,6.5341167,4.2170496,5.544958,3.3076327
5.811382,2.4764578,5.243608,2.8378966,5.7185655,2.2845645,4.8257236,2.9885883,5.8863873,5.5097957,2.450224,7.00765,3.0078616,3.6129012,4.0396876,2.9578407,3.902512,2.7451937,2.1837115,6.07627,6.1214485,5.425164,4.2781634,5.194047,6.380167,6.9421763,7.5060034,7.3869467,7.475465,2.2567515,4.6168575,6.8012414,5.562916,7.3080297,5.1425524,6.499441,5.45937,4.8667197,5.8388767,5.102731,7.7919226,6.8945127,7.4124346,2.158646,4.153982,3.0012949,4.0371633,5.8811507,3.8375964,3.23182,6.6340237,5.4724693,4.8672924,3.4059,3.0606942,2.2361834,6.3623033,5.8536835,3.2921085,7.9504886
3.4023724,5.683539,2.219766,6.1806545,2.3456688,3.733937,6.8528605,4.2479405,5.69098,7.169371,6.235585,2.2681863,2.9031749,2.862204,2.856661,3.9337988,2.6055152,7.6887407,6.425493,2.5837088,4.857393,3.981511,3.6880312,2.7794333,5.59626,6.612777,5.787742,2.81322,4.7778664,4.8332124,5.6368885,4.1337914,6.653036,5.914927,6.97897,5.8660755,4.3238845,3.8439603,3.8779573,4.6784577,5.6598506,7.5550256,7.270211,5.563758,3.4347587,4.3941555,2.2841191,4.575898,7.862565,6.0229044,5.6003904,4.646019,3.7662418,4.141698,2.664857,7.6447263,6.3303847,4.232862,5.2241497,2.518416
2.032051,5.4620657,3.466086,4.7719617,6.734469,7.144975,3.4229288,3.2667835,5.5759335,4.4169655,7.603663,4.6886754,7.6975493,3.6936817,5.1756597,2.7410538,5.6225986,4.17403,7.14989,5.100303,7.184139,2.7956746,2.4925876,3.7770596,5.4669538,5.1784515,4.081332,2.5533097,6.7851157,2.5415103,4.4444647,7.6433144,5.448082,5.3222938,5.7752357,4.074756,4.123627,2.4838846,4.8703113,3.631227,2.8054285,6.115783,5.432309,3.1450527,3.7052474,2.4058695,4.867695,5.4057465,5.097402,4.7764277,4.630875,4.469086,3.0822432,2.9297686,7.9367743,6.9643273,4.987969,5.2737794,2.6820722,5.9746246
